platform,has_profile_pic,bio_length,username_randomness,followers,following,follower_following_ratio,account_age_days,posts,posts_per_day,caption_similarity_score,content_similarity_score,follow_unfollow_rate,spam_comments_rate,generic_comment_rate,suspicious_links_in_bio,verified,is_fake,username,username_length,digits_count,digit_ratio,special_char_count,repeat_char_count
Facebook,1.0,177.0,,377.0,677.0,0.556047197640118,4361.0,203.0,0.0465382851902796,0.0069709507894527,0.4119812061485298,349.0,60.0,66.0,1.0,1.0,0,fatima_8664,11,4,0.3636363636363636,1,1
Instagram,,,1.0,388.0,694.0,,2054.0,,0.1012165450121654,0.6995437632777561,0.0284632216835658,146.0,101.0,2.0,1.0,1.0,1,za1p2hju95,10,4,0.4,0,0
,0.0,227.0,1.0,400.0,727.0,0.5494505494505495,,193.0,1.142011834319527,0.2385995161369412,0.1496260831953444,334.0,25.0,3.0,0.0,1.0,1,bot_ea666,9,3,0.3333333333333333,1,1
Facebook,0.0,,1.0,390.0,708.0,0.5500705218617772,4946.0,188.0,0.0380028299979785,,0.5122540633764986,,108.0,,0.0,,0,valentina,9,0,0.0,0,0
Instagram,1.0,232.0,0.0,398.0,694.0,0.5726618705035971,2167.0,162.0,,,,313.0,111.0,91.0,0.0,1.0,1,pdyi76npvd,10,2,0.2,0,0
,0.0,,0.0,424.0,705.0,0.6005665722379604,4270.0,192.0,0.0449543432451416,0.7560109271761933,0.1462344065916623,41.0,38.0,71.0,1.0,0.0,0,john_6531,9,4,0.4444444444444444,1,0
X,,126.0,0.0,,739.0,0.5783783783783784,3007.0,201.0,0.0668218085106382,0.6594331201677496,0.7556192702124205,349.0,2.0,103.0,,0.0,0,sofia,5,0,0.0,0,0
X,1.0,208.0,0.0,400.0,751.0,0.5319148936170213,187.0,184.0,0.9787234042553192,,0.3729878878709927,393.0,37.0,15.0,,,0,dmitri_7768,11,4,0.3636363636363636,1,1
X,0.0,226.0,0.0,371.0,631.0,0.5870253164556962,4047.0,200.0,0.0494071146245059,0.5110041240791233,,406.0,41.0,30.0,0.0,1.0,0,amina,5,0,0.0,0,0
Facebook,1.0,175.0,0.0,411.0,688.0,0.5965166908563135,2941.0,231.0,0.0785180149558123,0.9349476269957474,0.3876627233054065,,47.0,86.0,1.0,1.0,0,satish.1920,11,4,0.3636363636363636,1,0
,1.0,132.0,1.0,417.0,693.0,0.600864553314121,1298.0,171.0,,0.7296109659769422,0.1498109764326045,139.0,12.0,129.0,1.0,1.0,0,yusuf.8939,10,4,0.4,1,0
Facebook,0.0,47.0,1.0,,698.0,0.5321888412017167,2646.0,193.0,0.0729127313940309,0.5046842334993359,,8.0,,,0.0,0.0,0,ayanda_3738,11,4,0.3636363636363636,1,0
X,0.0,223.0,0.0,375.0,721.0,0.5193905817174516,1217.0,190.0,0.1559934318555008,,0.5678008004393289,78.0,87.0,90.0,,1.0,0,michael,7,0,0.0,0,0
X,0.0,2.0,1.0,415.0,677.0,0.612094395280236,4628.0,,0.041045582199179,,0.3866881682441557,412.0,55.0,53.0,1.0,1.0,0,haruto_9333,11,4,0.3636363636363636,1,1
Instagram,,115.0,0.0,409.0,685.0,0.5962099125364432,3000.0,198.0,0.0659780073308897,0.3937825222696774,0.3559571634322616,,186.0,149.0,0.0,0.0,1,user_265185,11,6,0.5454545454545454,1,0
Instagram,,174.0,,376.0,698.0,0.5379113018597997,1206.0,222.0,0.1839270919635459,0.1018437154860902,0.150768973557271,147.0,62.0,72.0,0.0,0.0,0,saif_9691,9,4,0.4444444444444444,1,0
,0.0,189.0,1.0,375.0,690.0,0.5426917510853835,228.0,,0.7947598253275109,0.3258262417030714,0.3408346274660114,192.0,79.0,127.0,0.0,0.0,0,hans,4,0,0.0,0,0
X,0.0,98.0,0.0,377.0,727.0,0.5178571428571429,2614.0,179.0,0.0684512428298279,0.4152002147362864,0.029344140978335,258.0,42.0,98.0,,,0,jose,4,0,0.0,0,0
X,0.0,115.0,0.0,411.0,,,4710.0,183.0,0.0388452557843345,0.2729638698604882,0.5024019140757711,135.0,74.0,75.0,0.0,0.0,0,suresh,6,0,0.0,0,0
X,1.0,13.0,0.0,375.0,693.0,0.5403458213256485,2137.0,195.0,0.0912067352666043,0.5289724052500503,,38.0,56.0,148.0,,1.0,0,nikolai_3014,12,4,0.3333333333333333,1,0
Instagram,1.0,190.0,1.0,389.0,,0.5712187958883994,3732.0,217.0,0.0581301901955531,0.3048578751460773,0.7953307962153271,319.0,148.0,85.0,1.0,0.0,0,kwame_6722,10,4,0.4,1,1
X,0.0,111.0,1.0,372.0,729.0,0.5095890410958904,250.0,208.0,,0.1031795853823825,0.0285211972042143,286.0,181.0,,0.0,1.0,0,binta7069,9,4,0.4444444444444444,0,0
Instagram,1.0,,1.0,416.0,670.0,0.6199701937406855,,187.0,0.0822339489885664,,0.8812603262682325,366.0,180.0,140.0,,1.0,0,chris7559,9,4,0.4444444444444444,0,1
X,0.0,158.0,1.0,413.0,719.0,0.5736111111111111,,175.0,0.0592818428184281,0.9181560834231391,,455.0,172.0,44.0,1.0,1.0,0,ivan,4,0,0.0,0,0
,0.0,94.0,0.0,415.0,694.0,0.5971223021582733,,189.0,0.0625827814569536,0.6295956291008603,,462.0,163.0,86.0,0.0,1.0,0,binta_3174,10,4,0.4,1,0
,,,,377.0,721.0,0.5221606648199446,4769.0,181.0,0.0379454926624737,0.3143087127630504,0.7524119552153874,378.0,62.0,118.0,0.0,,0,camila.6562,11,4,0.3636363636363636,1,0
Instagram,1.0,123.0,1.0,,659.0,0.593939393939394,2216.0,200.0,0.09021199819576,0.3669179125004399,0.3228735501770463,149.0,125.0,16.0,1.0,1.0,0,yuki.6827,9,4,0.4444444444444444,1,0
Instagram,0.0,23.0,1.0,,721.0,0.5734072022160664,2158.0,203.0,0.0940250115794349,0.4933831714090251,,351.0,,,1.0,,0,carlos_143,10,3,0.3,1,0
Facebook,0.0,115.0,0.0,359.0,668.0,0.5366218236173393,1797.0,186.0,,0.6731300335627051,0.1613184067815476,4.0,0.0,134.0,1.0,0.0,1,acc_pj7x9pdf,12,2,0.1666666666666667,1,1
X,1.0,150.0,1.0,412.0,732.0,0.5620736698499318,3245.0,181.0,,0.58217988984377,0.4866219069002228,235.0,,131.0,0.0,,0,yusuf_9042,10,4,0.4,1,0
Facebook,0.0,81.0,,390.0,,0.5611510791366906,297.0,209.0,0.7013422818791947,0.9326981245629414,0.0933939995494452,235.0,194.0,30.0,0.0,,0,ali,3,0,0.0,0,0
Facebook,1.0,49.0,0.0,370.0,657.0,,1928.0,192.0,0.0995334370139968,0.6257488265723095,0.7856131291137866,313.0,118.0,93.0,1.0,1.0,0,max.5811,8,4,0.5,1,1
Instagram,0.0,245.0,0.0,390.0,685.0,0.5685131195335277,2257.0,198.0,0.0876882196634189,0.9107919796049416,0.470674576666411,456.0,160.0,94.0,0.0,1.0,1,acc_nmk9vlu3,12,2,0.1666666666666667,1,1
Instagram,0.0,205.0,0.0,422.0,678.0,0.6215022091310751,1458.0,205.0,0.1405071967100754,,0.4469764168189202,104.0,31.0,131.0,1.0,0.0,0,tariq.4695,10,4,0.4,1,0
Facebook,,241.0,0.0,437.0,658.0,,3547.0,209.0,0.0589064261555806,0.8905594719219464,0.0018539564815209,206.0,185.0,81.0,0.0,0.0,0,noah5360,8,4,0.5,0,0
X,1.0,78.0,1.0,435.0,701.0,0.6196581196581197,3128.0,192.0,0.0613614573346116,0.7214585879660443,0.8178638603085613,238.0,125.0,83.0,0.0,0.0,0,anna,4,0,0.0,0,1
Instagram,1.0,78.0,0.0,406.0,695.0,0.5833333333333334,2309.0,214.0,0.0926406926406926,0.1721934541120859,0.4928370590382537,,,39.0,0.0,1.0,0,yumi1074,8,4,0.5,0,0
X,1.0,,1.0,417.0,696.0,0.5982783357245337,3665.0,189.0,0.0515548281505728,,0.4398945198013478,316.0,60.0,103.0,1.0,1.0,0,ananya758,9,3,0.3333333333333333,0,0
X,1.0,26.0,,400.0,736.0,0.5427408412483039,1590.0,201.0,0.1263356379635449,0.5428099991638815,0.7613848852843905,51.0,111.0,,,0.0,0,jose.1828,9,4,0.4444444444444444,1,0
Facebook,,14.0,1.0,393.0,652.0,0.6018376722817764,96.0,210.0,2.164948453608248,,,107.0,144.0,46.0,0.0,1.0,1,user_583758,11,6,0.5454545454545454,1,0
Facebook,1.0,49.0,1.0,406.0,,0.5702247191011236,,196.0,0.0498220640569395,0.7853682691120457,0.3666804560952037,356.0,68.0,49.0,0.0,1.0,0,rahul.710,9,3,0.3333333333333333,1,0
Facebook,0.0,35.0,,396.0,725.0,,1360.0,,0.1572373254959588,0.7911738662224267,0.5757339575537564,32.0,28.0,,0.0,0.0,1,user_416983,11,6,0.5454545454545454,1,0
Facebook,0.0,246.0,0.0,371.0,712.0,0.520336605890603,1740.0,223.0,0.1280873061458931,0.3009489886550817,0.4605775627391877,21.0,62.0,37.0,,,1,user_744916,11,6,0.5454545454545454,1,1
,0.0,7.0,1.0,433.0,771.0,0.560880829015544,,208.0,0.0547945205479452,0.0698170049727959,,306.0,133.0,136.0,,1.0,0,chen.6745,9,4,0.4444444444444444,1,0
Instagram,1.0,78.0,1.0,415.0,706.0,0.5869872701555869,1353.0,203.0,0.1499261447562777,0.9888474592335744,0.2992765076803118,10.0,104.0,,0.0,0.0,0,oliver,6,0,0.0,0,0
Facebook,1.0,130.0,1.0,388.0,720.0,0.5381414701803051,4925.0,197.0,0.039991879821356,0.2507288792443248,0.300200557647633,126.0,186.0,,0.0,,0,mia9494,7,4,0.5714285714285714,0,0
Instagram,1.0,189.0,0.0,407.0,695.0,0.5847701149425287,1543.0,,0.1224093264248704,0.067558651317345,0.991970802765227,441.0,114.0,115.0,1.0,,0,satish8083,10,4,0.4,0,0
Facebook,0.0,46.0,1.0,421.0,,0.5937940761636107,2668.0,189.0,,0.3299649593835557,0.3261971188066488,49.0,20.0,24.0,,0.0,0,mia.7111,8,4,0.5,1,1
X,1.0,204.0,1.0,424.0,675.0,0.6272189349112426,831.0,181.0,0.2175480769230769,0.9690032621742932,0.2051820625422989,197.0,172.0,112.0,0.0,0.0,1,bot_30gwp,9,2,0.2222222222222222,1,0
,1.0,104.0,0.0,399.0,692.0,0.5757575757575758,1606.0,217.0,0.1350342252644679,0.792927612751995,0.8226371531041464,16.0,172.0,35.0,0.0,1.0,1,iaj1c9oxkt,10,2,0.2,0,0
X,0.0,97.0,1.0,422.0,,0.6002844950213371,4646.0,191.0,0.0411017860985582,0.4803330798101434,0.4211712550036086,429.0,86.0,110.0,0.0,1.0,0,binta_6890,10,4,0.4,1,0
Facebook,1.0,215.0,1.0,384.0,675.0,0.5680473372781065,,209.0,0.0760276464168788,0.3053304217256802,0.4438636944870507,43.0,34.0,77.0,1.0,,0,yumi,4,0,0.0,0,0
X,0.0,231.0,,375.0,733.0,0.510899182561308,,207.0,0.054302203567681,0.4233060985474687,,184.0,51.0,,0.0,0.0,1,bot_0z8zd,9,2,0.2222222222222222,1,0
Instagram,0.0,95.0,1.0,390.0,677.0,0.5752212389380531,4659.0,218.0,0.0467811158798283,0.0173656082306421,0.5956891972625116,388.0,45.0,27.0,,0.0,1,bot_7s3x8,9,3,0.3333333333333333,1,0
X,1.0,188.0,1.0,418.0,664.0,0.6285714285714286,,197.0,0.8834080717488789,0.7183704814413359,0.5905556004103395,38.0,193.0,44.0,0.0,1.0,1,hofpfmwfeo,10,0,0.0,0,0
X,1.0,159.0,1.0,423.0,676.0,0.6248153618906942,3952.0,,0.0543890715911965,,0.0344997224110439,441.0,56.0,104.0,0.0,1.0,0,yusuf_9488,10,4,0.4,1,1
X,1.0,,1.0,406.0,,0.5867052023121387,531.0,199.0,0.3740601503759398,0.5190375768743072,0.8188424328979528,495.0,41.0,47.0,1.0,0.0,0,lucas.2299,10,4,0.4,1,2
,0.0,115.0,1.0,394.0,706.0,,4127.0,188.0,0.0455426356589147,0.5658450528625697,0.1948528190748379,136.0,,135.0,,0.0,0,oliver.3805,11,4,0.3636363636363636,1,0
Facebook,0.0,240.0,0.0,373.0,714.0,0.5216783216783217,1382.0,182.0,0.1315979754157628,0.0016897743022938,0.2923421277838608,476.0,97.0,141.0,,1.0,0,chen2581,8,4,0.5,0,0
Instagram,,12.0,0.0,397.0,700.0,0.5663338088445078,4118.0,185.0,0.0449138140325321,0.9798786259774314,0.1734295200206754,278.0,15.0,14.0,1.0,1.0,0,valentina9906,13,4,0.3076923076923077,0,1
Facebook,1.0,0.0,0.0,382.0,710.0,0.5372714486638537,754.0,210.0,0.2781456953642384,0.3021390376888866,0.7670766575358777,430.0,132.0,127.0,0.0,1.0,0,ayanda,6,0,0.0,0,0
Facebook,1.0,33.0,1.0,411.0,,0.576437587657784,,156.0,0.0361864996520528,0.0772242509921158,0.5836579926254195,163.0,0.0,62.0,1.0,0.0,1,bot_welx6,9,1,0.1111111111111111,1,0
X,1.0,189.0,1.0,,669.0,0.5656716417910448,4808.0,186.0,0.0386774797255146,0.8543885582594902,0.7552961527520513,,149.0,58.0,0.0,1.0,0,sofia,5,0,0.0,0,0
Facebook,1.0,78.0,1.0,407.0,681.0,0.5967741935483871,1189.0,189.0,0.1588235294117647,0.1519526040513452,0.6533984054293004,339.0,47.0,2.0,1.0,1.0,0,satish_3532,11,4,0.3636363636363636,1,0
Instagram,0.0,235.0,0.0,372.0,721.0,0.5152354570637119,409.0,203.0,0.4951219512195122,0.0249551362244885,0.1041586344194018,22.0,121.0,38.0,,0.0,0,max5066,7,4,0.5714285714285714,0,1
Instagram,,77.0,,413.0,680.0,,2486.0,211.0,0.0848411741053478,0.4946906795928972,0.3014997758510053,439.0,25.0,,1.0,,0,luna5463,8,4,0.5,0,0
Facebook,0.0,120.0,1.0,398.0,740.0,,797.0,225.0,0.2819548872180451,0.1299169857975733,0.5072651595901213,198.0,33.0,100.0,1.0,0.0,0,omar,4,0,0.0,0,0
X,0.0,92.0,1.0,403.0,662.0,0.6078431372549019,861.0,197.0,0.228538283062645,0.9824230663538808,0.3049450314313636,173.0,113.0,126.0,0.0,1.0,0,chris.179,9,3,0.3333333333333333,1,0
,1.0,97.0,0.0,411.0,696.0,0.5896700143472023,4172.0,215.0,0.0515216870357057,0.0104109866125158,0.2073039044061164,57.0,57.0,19.0,0.0,0.0,1,94px1o58m1,10,6,0.6,0,0
Instagram,1.0,,,398.0,,0.5527777777777778,366.0,193.0,0.5258855585831063,0.0511973441886319,0.8698119690665997,419.0,134.0,146.0,1.0,0.0,0,olga_1086,9,4,0.4444444444444444,1,0
X,1.0,,1.0,425.0,723.0,0.5870165745856354,1515.0,184.0,0.1213720316622691,0.833283966398969,0.7477836752153759,195.0,24.0,140.0,1.0,0.0,0,jessica_6680,12,4,0.3333333333333333,1,2
Facebook,0.0,198.0,1.0,385.0,,0.5604075691411936,4937.0,,0.040097205346294,0.2397516960380259,0.3452200605541766,87.0,184.0,90.0,1.0,0.0,0,leo.9541,8,4,0.5,1,0
Facebook,0.0,220.0,1.0,,687.0,0.5697674418604651,2935.0,,,0.9115967533839442,0.7650123626288985,443.0,139.0,,0.0,0.0,1,bot_lel2d,9,1,0.1111111111111111,1,0
Instagram,1.0,246.0,0.0,390.0,683.0,0.5701754385964912,1584.0,204.0,0.1287066246056782,0.3111370534749598,0.627538618445228,141.0,158.0,65.0,1.0,1.0,1,user_299047,11,6,0.5454545454545454,1,1
,1.0,158.0,0.0,352.0,690.0,0.5094066570188133,499.0,178.0,0.356,0.0697826513604057,0.0037857336323967,280.0,,130.0,0.0,0.0,1,acc_8ue8eeu8,12,3,0.25,1,2
Instagram,0.0,191.0,,391.0,,0.5514809590973202,3242.0,220.0,0.0678384212149244,0.0105917990415356,0.3802620260116349,,85.0,,0.0,1.0,0,sofia_1063,10,4,0.4,1,0
Facebook,1.0,152.0,,421.0,676.0,0.621861152141802,1370.0,222.0,,0.2825672770571759,0.2904874991943305,206.0,161.0,129.0,1.0,0.0,0,jose,4,0,0.0,0,0
Instagram,0.0,37.0,0.0,365.0,681.0,0.5351906158357771,1252.0,191.0,0.1524341580207502,,0.2179086217058968,,117.0,36.0,1.0,1.0,0,sofia7234,9,4,0.4444444444444444,0,0
X,0.0,13.0,1.0,402.0,660.0,0.6081694402420574,699.0,219.0,0.3128571428571428,0.0010161109260699,0.2515893940708449,301.0,80.0,131.0,0.0,1.0,0,michael6236,11,4,0.3636363636363636,0,0
Facebook,0.0,135.0,,,664.0,0.5789473684210527,2728.0,203.0,0.0743862220593624,0.5811072025438943,0.9423648465755226,396.0,74.0,77.0,1.0,,1,acc_xpmex5kq,12,1,0.08333333333333333,1,1
Facebook,1.0,90.0,0.0,436.0,711.0,0.6123595505617978,2251.0,201.0,0.0892539964476021,0.3336615586747318,0.4863170679915373,317.0,92.0,44.0,1.0,0.0,0,yumi1267,8,4,0.5,0,0
Instagram,1.0,53.0,1.0,338.0,,0.5090361445783133,2494.0,213.0,0.0853707414829659,0.3901535293624114,0.8477087182241195,274.0,33.0,80.0,0.0,1.0,1,x85147jeqb,10,5,0.5,0,0
Instagram,0.0,129.0,0.0,382.0,657.0,0.5805471124620061,,223.0,1.676691729323308,0.2614109481981066,0.2142171521529825,395.0,114.0,83.0,1.0,1.0,1,4kjzku660b,10,4,0.4,0,1
Facebook,1.0,208.0,1.0,423.0,743.0,,91.0,,2.315217391304348,0.5290452054410628,0.1744037996459483,367.0,,,1.0,0.0,0,ivan4639,8,4,0.5,0,0
Instagram,0.0,100.0,1.0,407.0,718.0,0.5660639777468707,3895.0,176.0,0.0451745379876796,0.2301226219681438,0.8887895883139098,345.0,185.0,92.0,0.0,1.0,1,user_011466,11,6,0.5454545454545454,1,2
Facebook,0.0,205.0,0.0,400.0,737.0,0.5420054200542005,3198.0,205.0,0.0640825257893091,0.1348220861564705,0.4957046857824678,47.0,112.0,105.0,1.0,1.0,0,nikolai_7401,12,4,0.3333333333333333,1,0
X,0.0,88.0,1.0,397.0,669.0,0.5925373134328358,472.0,193.0,0.4080338266384778,0.8906470820480449,0.895152125312413,160.0,111.0,101.0,,0.0,0,satish,6,0,0.0,0,0
Instagram,0.0,55.0,1.0,434.0,682.0,0.6354319180087847,1266.0,,0.1689029202841357,0.3905549830305524,0.0630288528712749,462.0,,91.0,0.0,0.0,0,jessica_5837,12,4,0.3333333333333333,1,1
Facebook,,93.0,1.0,400.0,665.0,0.6006006006006006,4598.0,206.0,,0.0769303502209918,0.9164355221763076,164.0,25.0,136.0,1.0,0.0,0,saif_2042,9,4,0.4444444444444444,1,0
X,0.0,92.0,1.0,,708.0,0.5331452750352609,2809.0,200.0,0.0711743772241993,0.2303227545663314,0.415445316342223,389.0,125.0,95.0,0.0,0.0,0,amina.917,9,3,0.3333333333333333,1,0
X,0.0,83.0,1.0,355.0,718.0,0.4937413073713491,4483.0,184.0,0.0410347903657448,0.3099429482008168,0.1553704874218477,378.0,,79.0,1.0,1.0,0,noah,4,0,0.0,0,0
,1.0,,1.0,388.0,746.0,0.5194109772423026,,209.0,0.187780772686433,0.7696463093485407,0.6833826894351941,216.0,,47.0,0.0,1.0,0,chris8494,9,4,0.4444444444444444,0,0
Instagram,0.0,188.0,1.0,,723.0,0.5759668508287292,598.0,189.0,0.3155258764607679,0.0222554945293491,,116.0,31.0,30.0,0.0,0.0,0,yuki_310,8,3,0.375,1,0
Facebook,0.0,,1.0,383.0,680.0,0.5624082232011748,908.0,202.0,0.2222222222222222,0.4782494884781143,0.0473747275814003,,196.0,0.0,1.0,1.0,0,nikolai.8950,12,4,0.3333333333333333,1,0
X,1.0,21.0,0.0,405.0,698.0,0.5793991416309013,2915.0,207.0,,0.4076924853567178,0.987195974418686,426.0,70.0,125.0,0.0,1.0,0,kwame_5093,10,4,0.4,1,0
Facebook,,34.0,0.0,396.0,684.0,0.5781021897810219,3217.0,181.0,0.0562461155997514,0.9684004016349244,0.6970268873161803,250.0,22.0,138.0,1.0,,0,hans,4,0,0.0,0,0
Instagram,,228.0,1.0,428.0,,0.6455505279034691,1355.0,193.0,0.1423303834808259,0.1800750122966115,,355.0,192.0,129.0,0.0,1.0,0,saif454,7,3,0.4285714285714285,0,0
X,,15.0,1.0,,,0.5830945558739254,3947.0,208.0,0.0526849037487335,0.6278707461637189,0.1512937956953906,433.0,166.0,,1.0,,1,ex4ndthgqp,10,1,0.1,0,0
Facebook,,,0.0,412.0,,0.5643835616438356,3236.0,208.0,0.0642570281124498,,0.3925314146782147,243.0,194.0,0.0,0.0,0.0,1,acc_17qie8s7,12,4,0.3333333333333333,1,1
Instagram,1.0,121.0,,,698.0,0.5793991416309013,,208.0,0.0768662232076866,0.548422054171841,0.2205656605586258,429.0,,69.0,0.0,1.0,1,acc_v14ve5sg,12,3,0.25,1,1
,0.0,127.0,0.0,,674.0,0.6148148148148148,2390.0,212.0,0.0886658301965704,0.5550632325137892,0.4941532235980957,246.0,194.0,65.0,1.0,0.0,1,user_848699,11,6,0.5454545454545454,1,1
Instagram,,112.0,0.0,,,0.5365517241379311,4076.0,,0.0483198430218297,0.0753467298584522,0.7818927084903275,72.0,62.0,1.0,1.0,,0,anastasia_9352,14,4,0.2857142857142857,1,0
X,0.0,170.0,0.0,381.0,724.0,0.5255172413793103,,225.0,0.0616100766703176,,,283.0,69.0,68.0,0.0,1.0,1,taimq0vast,10,1,0.1,0,0
,0.0,16.0,1.0,419.0,674.0,0.6207407407407407,,187.0,0.4021505376344086,0.4611561079599631,0.4359349047817289,482.0,53.0,12.0,0.0,0.0,0,kwame_4916,10,4,0.4,1,0
Instagram,0.0,79.0,1.0,398.0,696.0,0.5710186513629842,3939.0,,0.0565989847715736,0.3191366741421465,0.1189439245800495,194.0,26.0,146.0,,1.0,0,alex,4,0,0.0,0,0
X,1.0,185.0,1.0,370.0,,0.5255681818181818,,,0.1759776536312849,0.2771585536876544,0.957156922368007,266.0,92.0,82.0,0.0,,1,genit4749,9,4,0.4444444444444444,0,0
,1.0,246.0,0.0,428.0,616.0,0.6936790923824959,474.0,215.0,0.4526315789473684,0.2242979741162049,0.2703705254504867,,78.0,46.0,0.0,0.0,0,valentina1759,13,4,0.3076923076923077,0,0
Instagram,1.0,129.0,,376.0,656.0,0.5722983257229832,4984.0,191.0,,0.0059410718746697,0.2778345458750173,86.0,35.0,128.0,0.0,0.0,1,user_337959,11,6,0.5454545454545454,1,1
Facebook,0.0,131.0,0.0,405.0,696.0,0.5810616929698709,939.0,199.0,0.2117021276595744,0.0018162844889733,0.6455022218385325,245.0,132.0,,0.0,1.0,1,bot_9ykw4,9,2,0.2222222222222222,1,0
Instagram,,84.0,1.0,372.0,700.0,0.5306704707560628,1311.0,208.0,,0.5897872107905943,0.7705096221471027,,194.0,112.0,0.0,1.0,1,bot_jcy5n,9,1,0.1111111111111111,1,0
X,0.0,166.0,0.0,411.0,754.0,0.5443708609271524,2341.0,175.0,0.0747224594363791,0.2914639111406875,0.9841527653173496,356.0,178.0,31.0,1.0,0.0,1,9k3ho15mxs,10,4,0.4,0,0
X,1.0,,0.0,,732.0,0.5470668485675307,3521.0,195.0,,0.1678886557832004,0.9691642606278064,35.0,31.0,95.0,1.0,0.0,0,binta_5101,10,4,0.4,1,0
X,1.0,93.0,1.0,396.0,696.0,0.5681492109038737,4057.0,213.0,0.0524889107934943,0.6847352055122997,0.9137605242320808,235.0,148.0,10.0,1.0,0.0,0,ashley_1924,11,4,0.3636363636363636,1,0
X,0.0,133.0,0.0,385.0,658.0,0.5842185128983308,1087.0,178.0,0.1636029411764706,0.5289045694794455,0.4353135673833498,,16.0,147.0,1.0,1.0,0,marco,5,0,0.0,0,0
Facebook,1.0,80.0,0.0,358.0,713.0,0.5014005602240896,4664.0,,0.0379421221864951,0.9149582768812512,0.1666696597564481,459.0,153.0,7.0,0.0,0.0,0,maria,5,0,0.0,0,0
Instagram,0.0,230.0,1.0,407.0,658.0,0.6176024279210925,,189.0,0.0535259133389974,0.8310169370720031,0.5844712032866277,99.0,21.0,,0.0,,0,ashley,6,0,0.0,0,0
Facebook,1.0,216.0,1.0,385.0,686.0,0.5604075691411936,,225.0,0.0452625226312613,0.726729191099967,0.017256505546768,226.0,40.0,5.0,1.0,0.0,1,ngvtx4993,9,4,0.4444444444444444,0,1
Instagram,,,0.0,400.0,727.0,0.5494505494505495,260.0,193.0,0.7394636015325671,0.1265819571850144,0.1962488389953934,118.0,58.0,1.0,0.0,1.0,1,acc_13rxa903,12,5,0.4166666666666667,1,1
Instagram,1.0,68.0,1.0,385.0,672.0,0.5720653789004457,1657.0,202.0,0.1218335343787696,0.6660887389587625,0.0025293967947646,353.0,74.0,72.0,0.0,1.0,0,hans_8100,9,4,0.4444444444444444,1,1
Instagram,0.0,147.0,0.0,383.0,697.0,0.5487106017191977,2956.0,200.0,,0.6939264429376296,,195.0,121.0,2.0,,1.0,0,satish,6,0,0.0,0,0
Facebook,1.0,,1.0,447.0,703.0,0.6349431818181818,4280.0,,0.0448493342676944,0.7633325899747107,0.4747571233962561,,9.0,65.0,,1.0,0,carlos.7868,11,4,0.3636363636363636,1,0
Instagram,,15.0,0.0,397.0,715.0,,3120.0,202.0,0.0647228452419096,0.2631327237574092,,,86.0,25.0,1.0,,0,ali.4084,8,4,0.5,1,0
Facebook,0.0,50.0,,,724.0,0.5655172413793104,592.0,219.0,0.3693086003372681,0.6402975036637513,0.3692965649266392,313.0,4.0,93.0,0.0,1.0,1,acc_23swqyik,12,2,0.1666666666666667,1,1
X,1.0,104.0,0.0,412.0,678.0,0.6067746686303387,1433.0,189.0,0.1317991631799163,0.6182784582825398,0.8309528639338625,27.0,54.0,101.0,0.0,0.0,0,ananya4904,10,4,0.4,0,0
X,0.0,,1.0,427.0,696.0,,,178.0,0.0715146645239051,0.3853100498114925,0.674996304645678,,25.0,135.0,1.0,0.0,0,sofia4385,9,4,0.4444444444444444,0,0
Instagram,0.0,231.0,1.0,429.0,670.0,0.639344262295082,,,0.8478260869565217,0.6635069803688078,0.936431762871106,321.0,3.0,74.0,,0.0,0,sofia,5,0,0.0,0,0
Facebook,0.0,200.0,1.0,386.0,687.0,0.561046511627907,2780.0,184.0,0.06616325062927,0.0866955613163649,0.4453410906776724,426.0,106.0,88.0,1.0,,0,daniel.7895,11,4,0.3636363636363636,1,0
X,0.0,196.0,1.0,402.0,712.0,0.5638148667601683,1369.0,198.0,0.1445255474452554,0.6435050211219884,0.2722296754759518,4.0,26.0,115.0,,1.0,0,sarah_1729,10,4,0.4,1,0
Facebook,0.0,169.0,1.0,348.0,641.0,0.5420560747663551,1625.0,199.0,0.1223862238622386,0.6060155842126664,0.1226845380333555,475.0,125.0,29.0,0.0,1.0,0,jessica9442,11,4,0.3636363636363636,0,2
Facebook,1.0,,1.0,444.0,732.0,0.6057298772169167,3980.0,182.0,0.0457171564933433,0.2106244072540878,0.672027395685146,140.0,185.0,,1.0,0.0,0,alex.56,7,2,0.2857142857142857,1,0
Instagram,0.0,65.0,1.0,428.0,682.0,0.6266471449487555,740.0,201.0,0.2712550607287449,,0.841741088471657,227.0,2.0,132.0,0.0,1.0,0,riya,4,0,0.0,0,0
X,0.0,8.0,0.0,409.0,715.0,0.5712290502793296,3175.0,,0.0613979848866498,0.8744140002627032,,8.0,49.0,19.0,1.0,0.0,0,riya.1601,9,4,0.4444444444444444,1,0
Instagram,0.0,106.0,0.0,417.0,708.0,0.5881523272214386,2648.0,190.0,0.0717251793129482,0.2104839472536595,0.8787527445125362,358.0,124.0,51.0,0.0,0.0,1,bot_gms0q,9,1,0.1111111111111111,1,0
Instagram,0.0,99.0,1.0,472.0,718.0,0.6564673157162726,2071.0,178.0,0.0859073359073359,0.0759610842372034,0.5262762016953331,477.0,25.0,20.0,,0.0,0,saif_929,8,3,0.375,1,0
